name	x	y	z	sph_radius	sph_theta	sph_phi	theta	radius	preimpedance	postimpedance
P3	-62.152	47.945	116.601	140.561	142.353	56.052	-142.353	0.189	1	0
Pz	-63.890	-8.433	134.785	149.399	-172.481	64.446	172.481	0.142	4	3
P4	-58.854	-63.431	112.528	141.950	-132.857	52.441	132.857	0.209	3	2
P8	-60.439	-82.056	59.873	118.198	-126.374	30.434	126.374	0.331	16	10
EOG_VA	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	9	4
O1	-101.231	22.252	69.599	124.847	167.603	33.881	-167.603	0.312	0	1
Oz	-104.503	-9.477	71.330	126.881	-174.818	34.207	174.818	0.310	11	2
O2	-100.125	-39.182	67.369	126.881	-158.628	32.071	158.628	0.322	11	2
EOG_VB	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5	2
AF7	83.906	57.456	37.959	108.546	34.402	20.469	-34.402	0.386	2	12
AF3	99.913	33.479	72.137	127.699	18.525	34.395	-18.525	0.309	6	4
AF4	97.967	-47.723	70.030	129.534	-25.972	32.726	25.972	0.318	3	1
AF8	82.945	-67.427	31.496	111.437	-39.108	16.418	39.108	0.409	5	6
F5	71.095	65.031	67.083	117.404	42.450	34.847	-42.450	0.306	13	6
F1	80.305	23.112	112.272	139.958	16.056	53.339	-16.056	0.204	9	2
F2	79.818	-39.079	108.893	140.555	-26.087	50.781	26.087	0.218	0	0
F6	69.481	-75.904	64.592	121.496	-47.530	32.116	47.530	0.322	14	9
AFz	107.070	-7.717	77.359	132.318	-4.122	35.778	4.122	0.301	8	4
FT7	27.299	84.983	46.419	100.609	72.192	27.476	-72.192	0.347	9	4
FC3	43.867	61.773	109.451	133.115	54.621	55.308	-54.621	0.193	12	3
FC4	44.698	-72.847	106.348	136.435	-58.467	51.213	58.467	0.215	11	3
FT8	29.014	-93.375	35.358	103.975	-72.739	19.881	72.739	0.390	9	4
FCz	51.761	-8.828	141.887	151.292	-9.679	69.692	9.679	0.113	9	3
C5	3.184	83.027	86.666	120.061	87.804	46.207	-87.804	0.243	5	1
C1	13.336	33.610	151.016	155.285	68.358	76.535	-68.358	0.075	9	2
C2	12.355	-48.776	147.923	156.247	-75.786	71.214	75.786	0.104	0	0
C6	6.459	-95.945	80.175	125.201	-86.148	39.820	86.148	0.279	7	1
TP7	-35.809	82.541	62.560	109.586	113.453	34.811	-113.453	0.307	9	3
CP3	-27.979	61.403	125.573	142.555	114.497	61.748	-114.497	0.157	18	3
CPz	-30.916	-8.643	154.916	158.207	-164.381	78.293	164.381	0.065	12	4
CP4	-28.512	-74.264	120.717	144.571	-111.003	56.616	111.003	0.185	3	1
TP8	-33.946	-94.206	53.793	113.670	-109.816	28.245	109.816	0.343	13	3
P5	-63.126	61.341	91.878	127.237	135.822	46.228	-135.822	0.243	1	1
P1	-62.578	23.442	134.329	150.033	159.464	63.551	-159.464	0.147	13	2
P2	-63.691	-37.686	129.737	149.360	-149.387	60.298	149.387	0.165	1	1
P6	-58.374	-76.135	87.683	129.971	-127.478	42.426	127.478	0.264	3	4
PO7	-85.770	49.523	71.618	122.222	149.998	35.871	-149.998	0.301	31	7
PO3	-85.770	28.895	102.927	137.060	161.382	48.674	-161.382	0.230	10	38
POz	-88.413	-11.096	107.473	139.609	-172.847	50.338	172.847	0.220	8	3
PO4	-84.191	-45.414	100.200	138.530	-151.657	46.328	151.657	0.243	2	1
PO8	-84.606	-62.667	63.973	123.198	-143.473	31.283	143.473	0.326	0	0
Ref	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	9	7
Gnd	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	8	7
LPA	0.000	81.319	0.000	81.319	90.000	0.000	-90.000	0.500	n/a	n/a
RPA	0.000	-91.691	0.000	91.691	-90.000	0.000	90.000	0.500	n/a	n/a
Nz	98.056	-0.000	0.000	98.056	-0.000	0.000	0.000	0.500	n/a	n/a
