name	x	y	z	sph_radius	sph_theta	sph_phi	theta	radius	preimpedance	postimpedance
P8	-60.207	-69.278	89.425	128.145	-130.993	44.254	130.993	0.254	5	1
EOG_VA	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	5
O1	-98.601	39.181	110.674	153.317	158.329	46.209	-158.329	0.243	0	1
Oz	-103.944	5.644	116.116	155.946	176.892	48.124	-176.892	0.233	0	1
O2	-97.308	-27.367	106.046	146.504	-164.292	46.373	164.292	0.242	1	1
EOG_VB	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6	21
AF7	91.873	61.948	46.504	120.170	33.991	22.767	-33.991	0.374	5	7
AF3	111.088	38.907	76.628	140.449	19.302	33.065	-19.302	0.316	3	10
AF4	104.606	-41.015	73.404	134.211	-21.410	33.156	21.410	0.316	0	1
AF8	85.195	-58.354	43.982	112.240	-34.409	23.070	34.409	0.372	2	8
F5	78.818	70.772	75.011	129.798	41.921	35.303	-41.921	0.304	1	2
F1	94.021	31.941	114.676	151.693	18.764	49.110	-18.764	0.227	0	2
F2	91.849	-30.467	113.243	148.958	-18.351	49.485	18.351	0.225	1	4
F6	69.452	-66.994	74.418	121.860	-43.968	37.639	43.968	0.291	1	1
AFz	117.721	2.378	81.560	143.234	1.157	34.710	-1.157	0.307	2	7
FT7	36.265	89.743	65.433	116.835	67.996	34.059	-67.996	0.311	1	2
FC3	59.011	65.826	120.236	149.238	48.125	53.674	-48.125	0.202	1	6
FC4	50.950	-63.163	117.987	143.201	-51.109	55.480	51.109	0.192	1	2
FT8	26.617	-80.807	57.284	102.565	-71.768	33.953	71.768	0.311	0	1
FCz	67.161	2.048	144.551	159.404	1.746	65.070	-1.746	0.139	1	5
C5	16.283	90.630	104.897	139.579	79.815	48.722	-79.815	0.229	0	0
C1	34.244	41.358	156.461	165.418	50.376	71.059	-50.376	0.105	36	6
C2	30.084	-34.601	155.518	162.136	-48.994	73.573	48.994	0.091	0	1
C6	5.122	-80.906	97.325	126.665	-86.377	50.207	86.377	0.221	2	3
TP7	-28.296	94.028	84.932	129.829	106.748	40.858	-106.748	0.273	3	3
CP3	-8.819	71.504	147.132	163.825	97.031	63.911	-97.031	0.145	0	0
CPz	-4.135	3.950	174.498	174.592	136.306	88.123	-136.306	0.010	1	8
CP4	-14.066	-61.117	142.772	155.939	-102.961	66.286	102.961	0.132	0	0
TP8	-31.214	-81.155	77.182	116.265	-111.037	41.594	111.037	0.269	22	4
P5	-52.623	76.398	123.250	154.261	124.559	53.032	-124.559	0.205	7	4
P1	-40.777	36.967	164.621	173.579	137.805	71.513	-137.805	0.103	0	7
P2	-43.344	-27.491	161.648	169.601	-147.615	72.384	147.615	0.098	0	2
P6	-52.821	-63.775	119.108	145.066	-129.633	55.191	129.633	0.193	0	1
PO7	-80.519	65.034	101.600	145.036	141.073	44.469	-141.073	0.253	1	5
PO3	-79.718	43.799	136.036	163.643	151.215	56.232	-151.215	0.188	1	9
POz	-77.497	4.732	146.560	165.856	176.506	62.087	-176.506	0.155	1	6
PO4	-77.490	-31.424	133.786	157.768	-157.926	57.994	157.926	0.178	1	3
PO8	-81.040	-52.845	100.179	139.269	-146.893	45.998	146.893	0.244	0	1
Ref	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	20	31
Gnd	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	13	19
LPA	0.000	81.260	0.000	81.260	90.000	0.000	-90.000	0.500	n/a	n/a
RPA	0.000	-73.885	0.000	73.885	-90.000	0.000	90.000	0.500	n/a	n/a
Nz	100.657	-0.000	0.000	100.657	-0.000	0.000	0.000	0.500	n/a	n/a
