name	x	y	z	sph_radius	sph_theta	sph_phi	theta	radius	preimpedance	postimpedance
P4	-47.377	-53.332	144.710	161.337	-131.616	63.759	131.616	0.146	0	0
P8	-54.768	-73.918	90.961	129.373	-126.536	44.676	126.536	0.252	10	3
EOG_VA	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	9	6
O1	-96.939	33.495	108.202	149.086	160.939	46.533	-160.939	0.241	6	1
Oz	-101.072	0.975	110.366	149.657	179.447	47.516	-179.447	0.236	5	24
O2	-96.307	-28.876	105.416	145.675	-163.309	46.355	163.309	0.242	4	6
EOG_VB	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12	8
AF7	87.459	63.769	54.235	121.066	36.097	26.614	-36.097	0.352	1	0
AF3	106.717	40.451	87.549	143.839	20.759	37.493	-20.759	0.292	5	2
AF4	109.461	-41.190	81.596	142.605	-20.621	34.902	20.621	0.306	8	4
AF8	88.388	-61.052	48.798	117.987	-34.634	24.430	34.634	0.364	3	4
F5	75.520	72.010	81.424	132.358	43.637	37.965	-43.637	0.289	0	0
F1	89.791	31.744	124.686	156.897	19.470	52.627	-19.470	0.208	0	0
F2	92.056	-29.191	121.860	155.488	-17.594	51.603	17.594	0.213	12	3
F6	75.284	-69.000	79.869	129.644	-42.506	38.029	42.506	0.289	9	3
AFz	118.028	3.079	91.188	149.182	1.494	37.680	-1.494	0.291	8	2
FT7	32.322	88.269	64.613	114.066	69.889	34.503	-69.889	0.308	15	11
FC3	55.103	66.305	126.471	153.061	50.272	55.718	-50.272	0.190	1	0
FC4	53.390	-66.233	122.846	149.427	-51.128	55.297	51.128	0.193	6	1
FT8	32.739	-84.713	58.328	107.937	-68.870	32.710	68.870	0.318	11	8
FCz	65.780	1.921	151.590	165.258	1.672	66.533	-1.672	0.130	4	0
C5	12.351	89.742	107.844	140.842	82.163	49.970	-82.163	0.222	2	0
C1	29.240	41.052	163.652	171.237	54.539	72.882	-54.539	0.095	4	2
C2	33.149	-35.091	162.632	169.645	-46.631	73.468	46.631	0.092	8	3
C6	9.780	-84.377	99.457	130.793	-83.388	49.501	83.388	0.225	7	2
TP7	-30.036	89.842	84.886	127.198	108.486	41.863	-108.486	0.267	3	2
CP3	-14.497	69.121	149.347	165.204	101.846	64.691	-101.846	0.141	6	3
CPz	-8.657	2.910	178.738	178.971	161.419	87.075	-161.419	0.016	3	1
CP4	-12.101	-64.960	146.673	160.870	-100.552	65.748	100.552	0.135	17	13
TP8	-27.772	-85.160	76.779	117.976	-108.062	40.602	108.062	0.274	9	4
P5	-55.229	72.538	121.064	151.553	127.285	53.017	-127.285	0.205	3	3
P1	-45.298	34.220	163.681	173.247	142.931	70.872	-142.931	0.106	9	1
P2	-44.308	-28.888	164.772	173.054	-146.896	72.203	146.896	0.099	3	3
P6	-49.598	-68.250	121.274	147.734	-126.006	55.174	126.006	0.193	3	1
PO7	-82.647	60.050	99.349	142.502	143.999	44.201	-143.999	0.254	8	8
PO3	-79.910	40.433	131.796	159.344	153.162	55.804	-153.162	0.190	3	1
POz	-77.716	1.374	142.641	162.444	178.987	61.413	-178.987	0.159	75	31
PO4	-77.077	-34.474	134.684	158.963	-155.903	57.916	155.903	0.178	13	10
PO8	-78.599	-55.685	100.234	139.016	-144.684	46.139	144.684	0.244	12	2
Ref	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	22	31
Gnd	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	36	35
LPA	0.000	80.693	0.000	80.693	90.000	0.000	-90.000	0.500	n/a	n/a
RPA	0.000	-76.112	0.000	76.112	-90.000	0.000	90.000	0.500	n/a	n/a
Nz	99.954	-0.000	0.000	99.954	-0.000	0.000	0.000	0.500	n/a	n/a
