name	x	y	z	sph_radius	sph_theta	sph_phi	theta	radius	preimpedance	postimpedance
C6	-0.039	-84.654	74.532	112.789	-90.026	41.362	90.026	0.270	22	7
TP7	-33.389	88.760	51.646	107.984	110.615	28.573	-110.615	0.341	45	22
CP3	-26.261	69.344	115.656	137.385	110.742	57.335	-110.742	0.181	31	7
CPz	-26.912	2.032	143.164	145.686	175.681	79.324	-175.681	0.059	6	3
CP4	-31.402	-61.759	116.454	135.506	-116.951	59.250	116.951	0.171	19	9
TP8	-36.391	-81.461	49.593	102.077	-114.072	29.068	114.072	0.339	22	9
P5	-59.575	72.842	84.924	126.756	129.279	42.065	-129.279	0.266	17	11
P1	-58.387	34.821	126.566	143.668	149.189	61.759	-149.189	0.157	25	12
P2	-61.804	-26.522	124.007	141.070	-156.775	61.527	156.775	0.158	25	12
P6	-61.689	-65.956	82.383	122.240	-133.085	42.372	133.085	0.265	6	3
PO7	-81.114	58.870	63.541	118.671	144.029	32.374	-144.029	0.320	55	63
PO3	-82.439	39.268	97.440	133.539	154.530	46.859	-154.530	0.240	51	28
POz	-88.861	2.415	103.169	136.183	178.443	49.251	-178.443	0.226	21	77
PO4	-82.206	-34.163	94.414	129.765	-157.433	46.684	157.433	0.241	32	11
PO8	-83.950	-52.183	59.644	115.447	-148.135	31.107	148.135	0.327	25	9
Ref	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	20	12
Gnd	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	28	19
LPA	0.000	88.325	0.000	88.325	90.000	0.000	-90.000	0.500	n/a	n/a
RPA	0.000	-84.081	0.000	84.081	-90.000	0.000	90.000	0.500	n/a	n/a
Nz	99.447	-0.000	0.000	99.447	-0.000	0.000	0.000	0.500	n/a	n/a
