name	x	y	z	sph_radius	sph_theta	sph_phi	theta	radius	preimpedance	postimpedance
F5	59.504	70.552	63.745	112.168	49.856	34.631	-49.856	0.308	3	2
F1	62.168	29.972	106.201	126.656	25.740	56.982	-25.740	0.183	7	2
F2	59.986	-30.253	105.486	125.064	-26.763	57.507	26.763	0.181	18	20
F6	57.305	-69.336	56.959	106.469	-50.427	32.343	50.427	0.320	2	1
AFz	89.672	0.493	80.422	120.453	0.315	41.887	-0.315	0.267	1	1
FT7	23.431	90.402	35.246	99.819	75.469	20.677	-75.469	0.385	4	1
FC3	31.489	63.981	100.661	123.360	63.795	54.686	-63.795	0.196	3	0
FC4	30.216	-63.282	96.251	119.087	-64.477	53.924	64.477	0.200	5	2
FT8	19.853	-87.783	32.199	95.587	-77.257	19.686	77.257	0.391	1	0
FCz	35.810	-0.010	129.162	134.034	-0.016	74.504	0.016	0.086	13	4
C5	-3.606	89.050	73.923	115.791	92.319	39.674	-92.319	0.280	3	2
C1	-0.521	36.853	134.368	139.331	90.811	74.661	-90.811	0.085	9	3
C2	-2.722	-36.298	133.826	138.688	-94.288	74.784	94.288	0.085	15	17
C6	-6.376	-87.241	70.242	112.186	-94.180	38.765	94.180	0.285	11	1
TP7	-41.026	90.319	41.927	107.696	114.429	22.911	-114.429	0.373	6	2
CP3	-36.400	67.555	108.220	132.666	118.317	54.660	-118.317	0.196	11	3
CPz	-41.642	0.458	137.936	144.086	179.369	73.200	-179.369	0.093	11	3
CP4	-37.772	-65.321	108.211	131.921	-120.039	55.112	120.039	0.194	6	1
TP8	-42.289	-87.071	41.494	105.316	-115.905	23.203	115.905	0.371	0	0
P5	-68.175	70.913	72.438	122.163	133.873	36.368	-133.873	0.298	1	0
P1	-69.791	31.048	118.838	141.270	156.017	57.268	-156.017	0.182	11	4
P2	-70.923	-28.108	116.768	139.481	-158.381	56.842	158.381	0.184	13	4
P6	-70.556	-67.274	71.600	120.957	-136.364	36.295	136.364	0.298	2	0
PO7	-91.305	57.806	50.487	119.277	147.662	25.041	-147.662	0.361	3	0
PO3	-94.482	38.492	83.241	131.672	157.834	39.211	-157.834	0.282	3	0
POz	-95.670	1.858	90.995	132.046	178.887	43.560	-178.887	0.258	7	5
PO4	-96.543	-32.245	80.013	129.470	-161.531	38.171	161.531	0.288	10	4
PO8	-91.345	-54.915	49.049	117.326	-148.987	24.712	148.987	0.363	12	7
Ref	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2	0
Gnd	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12	9
LPA	0.000	91.612	0.000	91.612	90.000	0.000	-90.000	0.500	n/a	n/a
RPA	0.000	-88.237	0.000	88.237	-90.000	0.000	90.000	0.500	n/a	n/a
Nz	95.639	-0.000	0.000	95.639	-0.000	0.000	0.000	0.500	n/a	n/a
